document_id,document_type,document_title,business_area,plant,owner_id,status,version,effective_date,expiration_date,last_review_date,next_review_date,approval_status,confidentiality_level,file_reference,created_date,updated_date
DOC-10628,SOP,Standard Operating Procedure - DOC-10628,Quality,CHI-02,OWN-038,Active,,2024-12-15,2026-06-02,2025-08-08,2026-05-18,Pending,Public,SAP/DOCS/DOC-10628.pdf,2024-11-26,2026-01-08
DOC-10629,Compliance Document,Regulatory Compliance Document - DOC-10629,Program Management,CHI-02,OWN-049,Obsolete,v3.1,2025-12-04,2027-11-12,2026-10-30,2027-09-16,Approved,Confidential,SAP/DOCS/DOC-10629.pdf,2025-11-19,2026-10-06
DOC-10630,Work Instruction,Operational Work Instruction - DOC-10630,Operations,ELP-01,OWN-002,Obsolete,v2.4,2025-08-09,2027-04-30,2026-04-26,2027-03-14,Approved,Confidential,SAP/DOCS/DOC-10630.pdf,2025-07-26,2025-08-05
DOC-10631,SOP,Standard Operating Procedure - DOC-10631,Engineering,QRO-01,OWN-021,Active,v1.2,2025-09-24,2027-05-10,2026-07-26,2027-04-08,Approved,Confidential,SAP/DOCS/DOC-10631.pdf,2025-08-11,2026-01-16
DOC-10632,Compliance Document,Regulatory Compliance Document - DOC-10632,Compliance,ELP-01,OWN-035,Obsolete,v3.9,2025-06-26,2026-07-20,2026-02-11,2026-08-26,Approved,Internal,SAP/DOCS/DOC-10632.pdf,2025-06-01,2026-09-07
DOC-10633,NDA,Non-Disclosure Agreement - DOC-10633,Quality,ELP-01,OWN-002,Active,v4.4,2026-05-11,2026-12-09,2027-04-14,2028-02-13,Approved,Public,SAP/DOCS/DOC-10633.pdf,2026-04-29,2026-11-26
DOC-10634,Compliance Document,Regulatory Compliance Document - DOC-10634,Quality,QRO-01,OWN-011,Active,v4.2,2025-10-14,2027-04-24,2026-08-05,2027-02-03,Approved,Restricted,SAP/DOCS/DOC-10634.pdf,2025-10-10,2026-02-01
DOC-10635,Work Instruction,Operational Work Instruction - DOC-10635,Finance,ELP-01,OWN-020,Active,v4.2,2023-09-05,2024-09-30,2023-12-10,2024-07-29,Approved,Confidential,SAP/DOCS/DOC-10635.pdf,2023-08-11,2025-04-21
DOC-10636,Quality Record,Quality Inspection Record - DOC-10636,Finance,MTY-01,OWN-029,Active,v2.8,2025-11-05,2026-11-26,2025-12-08,2026-07-12,Approved,Internal,SAP/DOCS/DOC-10636.pdf,2025-10-18,2026-09-20
DOC-10637,Work Instruction,Operational Work Instruction - DOC-10637,Program Management,CHI-02,OWN-023,Active,v3.6,2023-06-18,2024-10-04,2024-06-12,2025-04-04,Missing,Restricted,SAP/DOCS/DOC-10637.pdf,2023-06-12,2025-03-01
DOC-10638,Work Instruction,Operational Work Instruction - DOC-10638,Engineering,QRO-01,OWN-037,Active,v1.3,2025-09-23,2027-04-19,2026-01-24,2027-01-17,Missing,Confidential,SAP/DOCS/DOC-10638.pdf,2025-08-24,2026-02-02
DOC-10639,SOP,Standard Operating Procedure - DOC-10639,Program Management,ELP-01,OWN-049,Expired,v1.1,2023-09-21,2024-10-27,2024-06-29,2025-04-10,Approved,Restricted,SAP/DOCS/DOC-10639.pdf,2023-08-07,2025-01-05
DOC-10640,Work Instruction,Operational Work Instruction - DOC-10640,Compliance,MTY-01,,Active,v4.6,2024-09-05,2026-08-04,2024-10-27,2025-08-21,Approved,Confidential,SAP/DOCS/DOC-10640.pdf,2024-08-22,2025-08-09
DOC-10641,Contract,Service Contract Agreement - DOC-10641,Compliance,CHI-02,,Active,v1.1,2023-05-01,2024-02-22,2023-08-08,2024-04-27,Pending,Internal,SAP/DOCS/DOC-10641.pdf,2023-04-14,2024-10-27
DOC-10642,Compliance Document,Regulatory Compliance Document - DOC-10642,,CHI-01,OWN-002,Pending Approval,v1.8,2024-02-05,2025-05-15,2024-05-27,2025-01-05,Approved,Internal,SAP/DOCS/DOC-10642.pdf,2024-01-05,2025-02-09
DOC-10643,Compliance Document,Regulatory Compliance Document - DOC-10643,,CHI-01,OWN-014,Active,v5.3,2024-10-13,2026-07-06,2025-05-14,2025-12-25,Missing,Restricted,SAP/DOCS/DOC-10643.pdf,2024-10-03,2025-12-30
DOC-10644,Compliance Document,Regulatory Compliance Document - DOC-10644,Engineering,CHI-02,OWN-004,Draft,v4.3,2023-11-14,2023-10-15,2024-05-19,2025-03-08,Approved,Public,SAP/DOCS/DOC-10644.pdf,2023-10-20,2024-07-02
DOC-10645,Contract,Service Contract Agreement - DOC-10645,Supply Chain,MTY-01,OWN-044,Active,v1.2,2025-08-05,2025-08-31,2026-02-23,2026-10-10,Approved,Internal,SAP/DOCS/DOC-10645.pdf,2025-08-03,2026-01-22
DOC-10646,Quality Record,Quality Inspection Record - DOC-10646,Quality,CHI-01,OWN-040,Active,v4.1,2025-02-11,2027-03-08,2026-01-27,2026-09-12,Approved,Internal,SAP/DOCS/DOC-10646.pdf,2025-01-21,2025-09-16
DOC-10647,SOP,Standard Operating Procedure - DOC-10647,Supply Chain,CHI-01,,Active,v3.9,2023-05-19,2025-09-14,2023-11-26,2024-05-27,Approved,Internal,SAP/DOCS/DOC-10647.pdf,2023-04-23,2024-05-05
DOC-10648,Contract,Service Contract Agreement - DOC-10648,Quality,ELP-01,OWN-017,Active,v4.2,2026-01-17,2025-08-31,2026-12-04,2027-07-15,Missing,Confidential,SAP/DOCS/DOC-10648.pdf,2026-01-10,2026-12-17
DOC-10649,Compliance Document,Regulatory Compliance Document - DOC-10649,Quality,CHI-01,OWN-025,Active,v5.9,2025-02-09,2027-04-23,2026-01-04,2026-10-25,Approved,Confidential,SAP/DOCS/DOC-10649.pdf,2025-02-07,2025-02-21
DOC-10650,Quality Record,Quality Inspection Record - DOC-10650,Quality,MTY-01,OWN-040,Active,v4.4,2023-12-23,2025-02-17,2024-08-28,2025-04-27,Missing,Internal,SAP/DOCS/DOC-10650.pdf,2023-12-03,2024-06-27
DOC-10651,Contract,Service Contract Agreement - DOC-10651,Compliance,ELP-01,,Active,v1.8,2024-08-31,2026-05-27,2025-03-17,2025-10-25,Approved,Confidential,SAP/DOCS/DOC-10651.pdf,2024-07-23,2025-09-21
DOC-10652,NDA,Non-Disclosure Agreement - DOC-10652,Program Management,MTY-01,OWN-004,Active,v2.3,2025-02-21,2026-04-25,2025-07-06,2026-05-20,Missing,Confidential,SAP/DOCS/DOC-10652.pdf,2025-01-30,2026-10-15
DOC-10653,Quality Record,Quality Inspection Record - DOC-10653,Supply Chain,CHI-02,OWN-005,Active,v2.3,2025-10-25,2026-04-29,2025-12-27,2026-10-28,Missing,Public,SAP/DOCS/DOC-10653.pdf,2025-09-14,2026-01-21
DOC-10654,Quality Record,Quality Inspection Record - DOC-10654,Quality,QRO-01,OWN-047,Active,v2.3,2024-05-31,2024-05-01,2024-08-09,2025-05-25,Approved,Internal,SAP/DOCS/DOC-10654.pdf,2024-05-15,2025-07-24
DOC-10655,Contract,Service Contract Agreement - DOC-10655,Operations,MTY-01,OWN-006,Active,v4.2,2025-11-07,2026-11-28,2026-04-25,2027-02-22,Missing,Internal,SAP/DOCS/DOC-10655.pdf,2025-09-27,2027-01-23
DOC-10656,Quality Record,Quality Inspection Record - DOC-10656,Quality,QRO-01,OWN-028,Expired,v3.9,2025-09-06,2027-07-11,2025-10-16,2026-07-20,Rejected,Confidential,SAP/DOCS/DOC-10656.pdf,2025-08-27,2027-03-01
DOC-10657,Compliance Document,Regulatory Compliance Document - DOC-10657,Quality,CHI-02,OWN-025,Active,v3.2,2025-06-10,2026-10-16,2026-02-27,2026-11-06,Approved,Internal,SAP/DOCS/DOC-10657.pdf,2025-05-11,2026-09-04
DOC-10658,Contract,Service Contract Agreement - DOC-10658,Finance,CHI-01,OWN-026,Active,v4.4,2026-02-05,2027-12-20,2026-09-30,2027-07-13,Missing,Internal,SAP/DOCS/DOC-10658.pdf,2026-01-12,2027-10-31
DOC-10659,Work Instruction,Operational Work Instruction - DOC-10659,Compliance,ELP-01,,Active,v3.8,2023-12-28,2026-01-25,2024-04-19,2024-12-04,Missing,Internal,SAP/DOCS/DOC-10659.pdf,2023-12-03,2025-04-17
DOC-10660,Compliance Document,Regulatory Compliance Document - DOC-10660,Finance,MTY-01,OWN-003,Draft,v1.2,2025-06-18,2026-08-24,2025-11-19,2026-09-17,Missing,Internal,SAP/DOCS/DOC-10660.pdf,2025-03-04,2026-02-13
DOC-10661,Compliance Document,Regulatory Compliance Document - DOC-10661,Supply Chain,QRO-01,OWN-008,Active,v4.6,2024-09-19,2026-10-31,2025-01-09,2025-07-11,Pending,Confidential,SAP/DOCS/DOC-10661.pdf,2024-08-11,2026-04-04
DOC-10662,Contract,Service Contract Agreement - DOC-10662,Supply Chain,QRO-01,OWN-035,Draft,v3.6,2024-03-25,2025-06-06,2024-09-25,2025-07-30,Approved,Internal,SAP/DOCS/DOC-10662.pdf,2024-02-26,2024-05-28
DOC-10663,SOP,Standard Operating Procedure - DOC-10663,Operations,ELP-01,OWN-011,Draft,v1.6,2024-10-08,2026-05-18,2025-04-13,2025-10-11,Pending,Public,SAP/DOCS/DOC-10663.pdf,2024-09-24,2026-03-16
DOC-10664,Compliance Document,Regulatory Compliance Document - DOC-10664,Quality,CHI-02,OWN-032,Active,v4.9,2024-04-12,2025-04-17,2024-07-19,2025-03-06,Approved,Restricted,SAP/DOCS/DOC-10664.pdf,2024-03-19,2024-10-23
DOC-10665,NDA,Non-Disclosure Agreement - DOC-10665,Operations,CHI-01,OWN-040,Obsolete,v1.4,2024-05-06,2025-12-25,2025-01-16,2025-12-22,Approved,Confidential,SAP/DOCS/DOC-10665.pdf,2024-04-19,2024-07-16
DOC-10666,SOP,Standard Operating Procedure - DOC-10666,Finance,CHI-01,OWN-044,Active,,2023-06-30,2024-08-23,2024-03-30,2025-01-28,Pending,Public,,2023-05-23,2025-04-04
DOC-10667,NDA,Non-Disclosure Agreement - DOC-10667,Compliance,ELP-01,OWN-032,Active,v4.5,2023-05-02,2025-07-07,2024-02-22,2024-10-27,Approved,Internal,SAP/DOCS/DOC-10667.pdf,2023-04-07,2024-04-21
DOC-10668,SOP,Standard Operating Procedure - DOC-10668,Program Management,MTY-01,OWN-004,Draft,v1.0,2025-05-14,2026-12-23,2025-12-23,2026-11-24,Missing,Restricted,SAP/DOCS/DOC-10668.pdf,2025-04-01,2026-07-13
DOC-10669,Compliance Document,Regulatory Compliance Document - DOC-10669,Finance,MTY-01,OWN-018,Draft,v2.5,2024-01-04,2026-03-10,2024-04-05,2025-02-14,Missing,Confidential,SAP/DOCS/DOC-10669.pdf,2024-01-02,2025-04-09
DOC-10670,Quality Record,Quality Inspection Record - DOC-10670,Finance,MTY-01,OWN-041,Active,v3.7,2024-04-12,2026-07-24,2024-10-23,,Approved,Public,SAP/DOCS/DOC-10670.pdf,2024-04-11,2024-12-07
DOC-10671,Work Instruction,Operational Work Instruction - DOC-10671,Compliance,CHI-02,OWN-045,Obsolete,v3.9,2023-09-29,2025-06-08,2024-06-28,2025-06-11,Missing,Confidential,SAP/DOCS/DOC-10671.pdf,2023-09-06,2024-03-24
DOC-10672,Quality Record,Quality Inspection Record - DOC-10672,Supply Chain,MTY-01,OWN-020,Draft,v4.2,2026-01-23,2026-11-29,2026-11-03,2027-05-24,Pending,Restricted,SAP/DOCS/DOC-10672.pdf,2026-01-20,2027-04-22
DOC-10673,Compliance Document,Regulatory Compliance Document - DOC-10673,Quality,ELP-01,OWN-028,Active,v3.6,2024-08-17,2025-08-06,2024-10-31,2025-05-26,Missing,Public,SAP/DOCS/DOC-10673.pdf,2024-08-03,2025-05-18
DOC-10674,Compliance Document,Regulatory Compliance Document - DOC-10674,Program Management,QRO-01,OWN-047,Active,v3.3,2024-01-13,2024-11-27,2024-11-11,2025-10-19,Approved,Confidential,SAP/DOCS/DOC-10674.pdf,2023-12-01,2025-07-13
DOC-10675,NDA,Non-Disclosure Agreement - DOC-10675,Supply Chain,CHI-01,OWN-028,Expired,v1.4,2025-05-29,2027-09-25,2026-05-22,2027-04-10,Pending,Internal,SAP/DOCS/DOC-10675.pdf,2025-05-04,2025-08-02
DOC-10676,SOP,Standard Operating Procedure - DOC-10676,Finance,QRO-01,OWN-021,Obsolete,,2024-04-20,2026-05-26,2024-11-24,2025-06-24,Missing,Confidential,SAP/DOCS/DOC-10676.pdf,2024-04-12,2024-06-15
DOC-10677,Contract,Service Contract Agreement - DOC-10677,Program Management,MTY-01,OWN-043,Draft,v4.0,2025-08-28,2027-03-04,2025-11-30,2026-10-09,Approved,Internal,SAP/DOCS/DOC-10677.pdf,2025-08-07,2027-02-10
DOC-10678,SOP,Standard Operating Procedure - DOC-10678,Engineering,QRO-01,OWN-039,Active,v1.9,2024-12-05,2026-10-27,2025-08-25,2026-03-30,Approved,Confidential,SAP/DOCS/DOC-10678.pdf,2024-11-20,2025-10-14
DOC-10679,Compliance Document,Regulatory Compliance Document - DOC-10679,Program Management,CHI-02,,Active,v3.2,2026-01-07,2027-02-11,2026-10-17,2027-06-28,Missing,Public,SAP/DOCS/DOC-10679.pdf,2025-11-27,2026-07-01
DOC-10680,Compliance Document,Regulatory Compliance Document - DOC-10680,Operations,ELP-01,OWN-011,Obsolete,v3.6,2024-04-25,2025-11-27,2024-10-25,2025-10-08,Missing,Internal,SAP/DOCS/DOC-10680.pdf,2024-03-24,2026-02-17
DOC-10681,Work Instruction,Operational Work Instruction - DOC-10681,Operations,CHI-02,OWN-036,Active,v5.0,2026-03-28,2027-07-10,2026-08-04,2027-07-29,Approved,Internal,SAP/DOCS/DOC-10681.pdf,2026-03-09,2027-01-15
DOC-10682,Quality Record,Quality Inspection Record - DOC-10682,Compliance,CHI-02,OWN-048,Active,v3.9,2025-12-25,2026-11-18,2026-05-11,2025-10-25,Approved,Confidential,SAP/DOCS/DOC-10682.pdf,2025-12-06,2026-03-21
DOC-10683,Work Instruction,Operational Work Instruction - DOC-10683,Compliance,ELP-01,,Pending Approval,v1.1,2025-09-27,2026-09-14,2025-11-24,2026-06-16,Missing,Internal,SAP/DOCS/DOC-10683.pdf,2025-08-14,2027-01-24
DOC-10684,Quality Record,Quality Inspection Record - DOC-10684,Compliance,MTY-01,,Active,v5.2,2024-03-03,2025-10-17,2024-08-05,2025-02-09,Approved,Internal,SAP/DOCS/DOC-10684.pdf,2024-01-22,2025-11-21
DOC-10685,Compliance Document,Regulatory Compliance Document - DOC-10685,Supply Chain,MTY-01,OWN-041,Pending Approval,v1.1,2023-10-23,2026-02-14,2024-06-04,2025-02-09,Approved,Internal,SAP/DOCS/DOC-10685.pdf,2023-09-23,2023-12-17
DOC-10686,Compliance Document,Regulatory Compliance Document - DOC-10686,Operations,MTY-01,OWN-037,Expired,v1.9,2026-02-14,2026-09-05,2027-01-10,2027-12-02,Approved,Confidential,SAP/DOCS/DOC-10686.pdf,2026-01-30,2026-08-04
DOC-10687,Compliance Document,Regulatory Compliance Document - DOC-10687,Program Management,CHI-01,OWN-005,Obsolete,v5.2,2024-12-31,2025-11-04,2025-03-21,2025-12-09,Pending,Restricted,SAP/DOCS/DOC-10687.pdf,2024-11-24,2026-01-14
DOC-10688,Work Instruction,Operational Work Instruction - DOC-10688,Supply Chain,CHI-02,OWN-038,Active,v1.3,2026-04-29,2028-03-09,2026-06-30,2027-05-08,Missing,Confidential,SAP/DOCS/DOC-10688.pdf,2026-03-26,2028-01-30
DOC-10689,Quality Record,Quality Inspection Record - DOC-10689,Engineering,CHI-01,OWN-003,Expired,v2.1,2023-05-09,2025-02-04,2023-11-15,2024-06-13,Approved,Internal,SAP/DOCS/DOC-10689.pdf,2023-04-03,2024-10-30
DOC-10690,NDA,Non-Disclosure Agreement - DOC-10690,Finance,ELP-01,OWN-028,Pending Approval,v2.4,2026-02-12,2027-08-18,2026-12-17,2027-07-28,Missing,Confidential,SAP/DOCS/DOC-10690.pdf,2026-01-23,2026-03-12
DOC-10691,Compliance Document,Regulatory Compliance Document - DOC-10691,Supply Chain,CHI-02,OWN-023,Active,v1.0,2024-02-10,2025-12-23,2024-08-18,2025-06-27,Approved,Internal,SAP/DOCS/DOC-10691.pdf,2024-01-04,2024-09-03
DOC-10692,Contract,Service Contract Agreement - DOC-10692,Finance,ELP-01,OWN-038,Active,v5.6,2024-06-15,2025-08-31,2025-04-23,,Missing,Internal,SAP/DOCS/DOC-10692.pdf,2024-06-06,2024-08-22
DOC-10693,SOP,Standard Operating Procedure - DOC-10693,Compliance,ELP-01,OWN-044,Active,v5.3,2024-03-18,2025-12-25,2024-05-29,2025-01-29,Missing,Confidential,SAP/DOCS/DOC-10693.pdf,2024-02-21,2024-05-04
DOC-10694,Compliance Document,Regulatory Compliance Document - DOC-10694,Supply Chain,QRO-01,OWN-039,Expired,v3.6,2024-05-15,2026-06-11,2025-05-11,2026-03-17,Approved,Confidential,SAP/DOCS/DOC-10694.pdf,2024-04-21,2025-05-15
DOC-10695,Contract,Service Contract Agreement - DOC-10695,Program Management,CHI-02,OWN-005,Active,v3.4,2024-01-08,2024-10-26,2024-11-13,2025-08-24,Approved,Public,SAP/DOCS/DOC-10695.pdf,2023-12-04,2024-05-02
DOC-10696,SOP,Standard Operating Procedure - DOC-10696,Finance,ELP-01,OWN-012,Active,v5.7,2025-05-19,2026-12-07,2025-08-10,2026-03-09,Approved,Restricted,SAP/DOCS/DOC-10696.pdf,2025-05-04,2025-08-10
DOC-10697,Compliance Document,Regulatory Compliance Document - DOC-10697,Program Management,QRO-01,OWN-004,Expired,v4.2,2024-11-26,2026-02-26,2025-11-02,2026-05-26,Approved,Restricted,SAP/DOCS/DOC-10697.pdf,2024-10-21,2025-10-10
DOC-10698,Quality Record,Quality Inspection Record - DOC-10698,,ELP-01,OWN-001,Expired,v2.2,2025-07-26,2027-09-20,2025-10-29,2026-07-02,Approved,Confidential,,2025-06-25,2026-07-18
DOC-10699,NDA,Non-Disclosure Agreement - DOC-10699,Engineering,ELP-01,OWN-046,Pending Approval,v3.7,2025-05-06,2027-09-27,2026-04-12,2027-01-24,Missing,Restricted,SAP/DOCS/DOC-10699.pdf,2025-04-20,2026-09-17
DOC-10700,Work Instruction,Operational Work Instruction - DOC-10700,Supply Chain,CHI-02,OWN-027,Active,v1.1,2024-07-24,2026-11-01,2024-10-06,2025-06-21,Pending,Confidential,SAP/DOCS/DOC-10700.pdf,2024-07-04,2025-03-07
DOC-10701,Quality Record,Quality Inspection Record - DOC-10701,Compliance,QRO-01,OWN-044,Active,v4.7,2024-12-04,2026-10-19,2025-01-08,2025-10-23,Approved,Confidential,SAP/DOCS/DOC-10701.pdf,2024-10-29,2026-04-10
DOC-10702,Compliance Document,Regulatory Compliance Document - DOC-10702,Supply Chain,QRO-01,OWN-028,Active,v2.8,2023-05-31,2024-06-08,2023-07-03,2024-06-29,Missing,Confidential,SAP/DOCS/DOC-10702.pdf,2023-04-21,2025-01-04
DOC-10703,Work Instruction,Operational Work Instruction - DOC-10703,Quality,ELP-01,OWN-009,Active,v4.7,2026-03-15,2025-08-31,2026-05-22,2027-02-19,Approved,Restricted,SAP/DOCS/DOC-10703.pdf,2026-02-28,2027-03-24
DOC-10704,NDA,Non-Disclosure Agreement - DOC-10704,Engineering,QRO-01,OWN-031,Active,v5.6,2024-09-20,2025-07-17,2025-03-17,2025-11-28,Approved,Internal,SAP/DOCS/DOC-10704.pdf,2024-08-16,2025-03-27
DOC-10705,NDA,Non-Disclosure Agreement - DOC-10705,Operations,ELP-01,OWN-030,Pending Approval,v1.5,2025-12-21,2027-06-18,2026-01-23,2026-12-26,Approved,Internal,SAP/DOCS/DOC-10705.pdf,2025-12-17,2026-06-26
DOC-10706,NDA,Non-Disclosure Agreement - DOC-10706,Engineering,CHI-02,OWN-010,Active,,2026-01-07,2026-09-30,2026-11-03,2025-10-25,Approved,Restricted,SAP/DOCS/DOC-10706.pdf,2025-12-25,2027-10-29
DOC-10707,Work Instruction,Operational Work Instruction - DOC-10707,Engineering,MTY-01,OWN-018,Active,v4.2,2024-12-19,2026-08-29,2025-04-21,2026-03-04,Missing,Internal,SAP/DOCS/DOC-10707.pdf,2024-11-25,2025-04-18
DOC-10708,NDA,Non-Disclosure Agreement - DOC-10708,Quality,MTY-01,OWN-009,Active,v1.2,2024-05-11,2025-05-20,2024-11-02,2025-10-25,Approved,Confidential,SAP/DOCS/DOC-10708.pdf,2024-05-03,2026-03-17
DOC-10709,Compliance Document,Regulatory Compliance Document - DOC-10709,Quality,CHI-01,OWN-044,Pending Approval,v4.8,2023-12-19,2025-10-29,2024-10-25,2025-08-27,Pending,Internal,SAP/DOCS/DOC-10709.pdf,2023-11-22,2024-12-25
DOC-10710,NDA,Non-Disclosure Agreement - DOC-10710,Compliance,CHI-01,OWN-050,Obsolete,v3.6,2023-12-17,2025-06-01,2024-09-28,2025-03-30,Approved,Public,SAP/DOCS/DOC-10710.pdf,2023-12-07,2025-08-10
DOC-10711,Work Instruction,Operational Work Instruction - DOC-10711,Program Management,ELP-01,OWN-040,Active,v2.4,2024-11-22,2025-08-13,2025-07-29,2026-03-29,Approved,Internal,SAP/DOCS/DOC-10711.pdf,2024-10-21,2025-02-16
DOC-10712,Compliance Document,Regulatory Compliance Document - DOC-10712,Supply Chain,CHI-02,OWN-047,Active,v5.2,2025-08-31,2027-06-27,2025-11-21,2026-11-15,Approved,Internal,SAP/DOCS/DOC-10712.pdf,2025-08-18,2026-04-10
DOC-10713,Work Instruction,Operational Work Instruction - DOC-10713,Compliance,CHI-02,OWN-013,Active,v4.8,2024-04-30,2026-01-06,2024-06-08,2025-05-11,Missing,Public,,2024-04-20,2025-02-28
DOC-10714,Contract,Service Contract Agreement - DOC-10714,Quality,ELP-01,OWN-004,Active,v3.5,2025-12-03,2027-11-05,2026-08-08,2025-10-25,Approved,Internal,SAP/DOCS/DOC-10714.pdf,2025-11-29,2027-02-01
DOC-10715,NDA,Non-Disclosure Agreement - DOC-10715,Engineering,MTY-01,OWN-019,Active,v1.6,2023-03-29,2025-08-01,2023-10-09,,Approved,Restricted,SAP/DOCS/DOC-10715.pdf,2023-03-25,2023-10-01
DOC-10716,SOP,Standard Operating Procedure - DOC-10716,Finance,QRO-01,OWN-036,Active,v3.5,2023-11-14,2026-03-28,2023-12-20,2025-10-25,Pending,Internal,SAP/DOCS/DOC-10716.pdf,2023-11-07,2025-07-03
DOC-10717,SOP,Standard Operating Procedure - DOC-10717,Compliance,CHI-02,OWN-007,Active,v1.0,2024-10-23,2026-12-10,2025-06-06,2025-12-25,Approved,Confidential,SAP/DOCS/DOC-10717.pdf,2024-10-09,2026-06-02
DOC-10718,Contract,Service Contract Agreement - DOC-10718,Supply Chain,CHI-02,OWN-020,Obsolete,v2.8,2023-10-17,2025-10-25,2024-09-27,2025-06-21,Pending,Restricted,SAP/DOCS/DOC-10718.pdf,2023-10-12,2024-03-18
DOC-10719,Contract,Service Contract Agreement - DOC-10719,Finance,QRO-01,OWN-041,Active,v1.7,2024-09-27,2025-08-31,2025-05-02,2026-02-20,Pending,Restricted,SAP/DOCS/DOC-10719.pdf,2024-08-22,2025-10-26
DOC-10720,NDA,Non-Disclosure Agreement - DOC-10720,Compliance,QRO-01,OWN-037,Active,v2.6,2024-11-19,2025-09-27,2025-05-16,2025-11-23,Approved,Restricted,SAP/DOCS/DOC-10720.pdf,2024-10-05,2026-02-24
DOC-10721,Quality Record,Quality Inspection Record - DOC-10721,Quality,QRO-01,OWN-050,Pending Approval,,2024-03-25,2026-02-24,2024-11-06,2025-09-25,Approved,Confidential,SAP/DOCS/DOC-10721.pdf,2024-02-25,2024-02-29
DOC-10722,Contract,Service Contract Agreement - DOC-10722,Finance,CHI-01,OWN-047,Active,v2.4,2023-05-14,2023-04-14,2024-02-25,2025-02-20,Approved,Internal,SAP/DOCS/DOC-10722.pdf,2023-04-11,2024-01-11
DOC-10723,Contract,Service Contract Agreement - DOC-10723,Compliance,CHI-02,OWN-010,Active,v2.4,2026-04-05,2027-07-27,2026-05-25,2027-05-03,Missing,Internal,SAP/DOCS/DOC-10723.pdf,2026-03-20,2026-05-12
DOC-10724,Contract,Service Contract Agreement - DOC-10724,Operations,QRO-01,OWN-024,Active,v5.4,2023-05-07,2024-10-23,2024-04-24,,Approved,Restricted,,2023-03-26,2023-08-10
DOC-10725,SOP,Standard Operating Procedure - DOC-10725,Program Management,QRO-01,OWN-047,Active,v1.8,2023-08-29,2024-03-06,2024-03-28,2024-11-19,Missing,Internal,SAP/DOCS/DOC-10725.pdf,2023-07-19,2025-05-23
DOC-10726,NDA,Non-Disclosure Agreement - DOC-10726,Quality,QRO-01,OWN-039,Active,v2.5,2025-06-25,2026-09-11,2026-06-10,2025-10-25,Approved,Confidential,SAP/DOCS/DOC-10726.pdf,2025-05-14,2026-02-14
DOC-10727,Compliance Document,Regulatory Compliance Document - DOC-10727,Operations,CHI-02,,Draft,v1.7,2025-06-20,2027-03-18,2025-11-15,2026-11-15,Approved,Restricted,SAP/DOCS/DOC-10727.pdf,2025-06-10,2025-12-13
DOC-10728,Contract,Service Contract Agreement - DOC-10728,Supply Chain,CHI-02,OWN-020,Active,v4.9,2026-01-03,2028-04-25,2026-06-26,2026-12-28,Approved,Internal,SAP/DOCS/DOC-10728.pdf,2025-12-22,2026-07-03
DOC-10729,NDA,Non-Disclosure Agreement - DOC-10729,Operations,MTY-01,OWN-034,Active,v1.9,2025-11-21,2027-07-06,2026-02-10,2027-02-10,Approved,Confidential,SAP/DOCS/DOC-10729.pdf,2025-10-10,2026-01-21
DOC-10730,NDA,Non-Disclosure Agreement - DOC-10730,Program Management,CHI-01,OWN-050,Active,v5.0,2023-06-01,2024-01-11,2023-09-06,2024-05-06,Approved,Internal,SAP/DOCS/DOC-10730.pdf,2023-04-20,2023-04-30
DOC-10731,Quality Record,Quality Inspection Record - DOC-10731,,CHI-02,OWN-049,Obsolete,v2.4,2025-02-20,2026-03-14,2025-06-01,2026-03-30,Approved,Internal,SAP/DOCS/DOC-10731.pdf,2025-02-14,2026-01-20
DOC-10732,Contract,Service Contract Agreement - DOC-10732,Supply Chain,CHI-02,OWN-003,Active,v5.6,2024-11-01,2026-11-07,2025-02-02,2025-08-06,Approved,Internal,SAP/DOCS/DOC-10732.pdf,2024-09-21,2025-02-14
DOC-10733,NDA,Non-Disclosure Agreement - DOC-10733,Supply Chain,CHI-02,OWN-015,Active,v1.7,2025-05-31,2026-11-23,2026-05-31,2027-02-08,Missing,Confidential,SAP/DOCS/DOC-10733.pdf,2025-05-21,2025-11-11
DOC-10734,NDA,Non-Disclosure Agreement - DOC-10734,Quality,CHI-02,OWN-008,Active,v1.0,2024-11-13,2025-07-29,2025-10-24,2025-10-25,Approved,Restricted,SAP/DOCS/DOC-10734.pdf,2024-10-21,2026-07-03
DOC-10735,Work Instruction,Operational Work Instruction - DOC-10735,Operations,ELP-01,OWN-044,Active,v3.1,2024-05-12,2026-01-17,2024-08-26,2025-08-11,Approved,Confidential,SAP/DOCS/DOC-10735.pdf,2024-03-29,2025-01-01
